x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
1.5183465832046172,0.1693197579627812,-0.5636643434467955,2.950640637252465,-1.132145539105335,1.5054712941812256,-0.2843944850514173,0.02309218957987407,0.007470480613768104,-1.650441075736457,1
2.0986396753782857,2.2206190391199674,-0.12586635438475668,-1.2029193404754885,-1.7115679469268346,-0.4262376383915598,-0.8909064705468182,0.5227220606208729,-0.9636209474266588,1.11345658840246,1
-1.9958445951596913,-1.4831044420338986,0.18441836923470128,-0.663577492454904,0.8336799068729634,-0.825840699843661,0.29276383529225214,-0.354294200406454,0.6685887970991444,0.47472076535099134,2
0.9024201663736418,-1.2100132704810318,0.9388638007806074,0.901349784270242,-1.2982488393499723,0.4087453911826904,0.3446239535496994,-0.3221697705743705,0.7053602228569797,2.5977452821024474,1
1.2332223855590587,0.8907843214644908,-0.6425209011292897,-1.1830325287266195,0.7600374162672215,-0.5542823443475858,-1.1361539618759298,0.2338985143080071,-0.5034547827390642,0.12310403482348664,3
0.035160146923652415,-0.15674575923095158,-0.684825039557003,-0.7370275103166195,0.7106560855853523,-0.5611179393593783,0.608497684743157,-0.027024736467208335,0.02035173189531911,-0.5178678290143441,2
-1.9711530191736493,-0.44744587403683667,0.5475036779866402,0.4337901587116489,-0.5310792446842669,-0.21338047601372664,-1.185885573793517,-0.11998753549942286,0.26495415381494997,-0.8804276369232692,0
-0.7499602280377,-0.5742454243783227,-0.8172161903141314,-0.5499607844166456,-1.140910486112951,1.4507124255743253,0.43037633991729873,-0.16167821196413357,0.3771581604456981,-0.44293414321802144,2
0.28290023573106987,1.2459657108496738,-0.49972264235677777,-0.7126956980008267,-0.6931380921486214,0.2020872406283267,0.5045206934189316,0.29776607657726206,-0.5622710412104668,0.4694683219953094,1
-0.3320405791588485,-1.136918936016475,-0.18257293579481626,1.3498605220145055,-1.032637012420595,0.18002800588019297,0.568441488492121,-0.2995751601986884,0.6476237439767236,0.35072128523956925,0
0.2856195327461644,1.6985994149712207,-0.6800886439180844,-1.103499697534662,0.9330815795896179,-0.6476848706754114,-0.7314523905452167,0.4373714599262808,-0.9183010855280194,-1.6422641445805335,3
0.6818927402357712,-0.8291763356363219,-0.27921749524325346,-1.4368425656830104,0.642717348999665,-0.6173227809482804,0.20458342471742105,-0.19512316520289347,0.35952229421137843,0.8708009962548219,2
1.2178344704720179,-1.0527787241983202,1.725236961411372,-0.07916034640213124,0.3417553440984551,1.3335147474411977,-0.6036830227113518,-0.2556798776954448,0.4948021387476897,0.18643240465699903,2
0.8512546438304911,-1.3640704547698823,-0.20806718484548464,-0.22048845538253567,1.98454268070531,1.1844657623066037,-0.6417276597526261,-0.3054762492914247,0.5165159392980632,1.2835577313777393,2
-0.15946188382820495,0.22661324690992013,0.5539251369381688,-0.7493599613459946,-1.0574151797535754,-0.052480264403270034,-1.5173126752128945,0.038568677700014986,-0.02699944916473257,0.2892489774478265,1
-2.232268133445146,-0.1185114294714531,-0.7897333154418602,0.05118813663975364,-0.5136047483633013,-0.7052667865242931,0.07903848461989502,-0.038022200221364974,0.10031484511316624,0.46856707187768765,1
1.4076661345536252,-0.9088263533346699,-1.3016467067193902,1.3987773250498419,-1.1069503489793238,-0.14593419520458695,-0.09586726733486632,-0.2441846636820523,0.5404428394645416,1.3285418523493597,0
